prod_id,avg_rating,rating_count
B004GF9CPO,5.0,1
B004GFAX6G,5.0,1
B004GKM32S,5.0,1
B004GTQAI2,5.0,3
B004GTK4PC,5.0,1
B004GRO52C,5.0,1
B004GRB5E8,5.0,1
B004GQN768,5.0,1
B004GNXVRQ,5.0,1
B004GNOKCG,5.0,2
B004GMAAJY,5.0,1
B004GM73W6,5.0,1
B004GLBX00,5.0,1
B004GL4UZK,5.0,2
B004GKLW3O,5.0,1
B004GG4R4Y,5.0,1
B004GK3TBC,5.0,1
B004GITBSE,5.0,2
B004GIKJXK,5.0,1
B004GIIH0M,5.0,1
B004GIICB6,5.0,1
B004GIDTZK,5.0,1
B004GHXTKQ,5.0,1
B004GGORSA,5.0,1
B004GGNBJ6,5.0,1
B004GGMU4I,5.0,1
B004GGHKF2,5.0,1
B004E635JO,5.0,2
B004E5OR74,5.0,1
B004E54LUC,5.0,1
B004BBJ6JK,5.0,1
B004BAZTEC,5.0,1
B004BATXWQ,5.0,1
B004BATXQC,5.0,1
B004B8VOMU,5.0,1
B004B8VMMW,5.0,1
B004B8VL64,5.0,1
B004B8VIRG,5.0,1
B004B8UZUM,5.0,1
B004B8GF7Y,5.0,4
B004B1V33C,5.0,2
B004B0H69I,5.0,1
B004B0F5DM,5.0,1
B004AX9F9A,5.0,3
B004AX6Z3Y,5.0,3
B004AWDBOG,5.0,1
B004AUK9IY,5.0,1
B004ATJE18,5.0,1
B004ASY5ZY,5.0,3
B004ASW73G,5.0,1
B004ARY09Q,5.0,1
B004AQEL9G,5.0,1
B004APJL6A,5.0,1
B004AP9FSE,5.0,2
B004AP95IE,5.0,1
B004AOGUKQ,5.0,1
B004BBHYBM,5.0,1
B004BBJLUE,5.0,1
B004C1VX7W,5.0,1
B004BBLUJO,5.0,1
B004BW0HKQ,5.0,1
B004BV7XQ8,5.0,2
B004BV4KI2,5.0,1
B004BV2VDS,5.0,1
B004BUVAS6,5.0,1
B004BU6ITW,5.0,1
B004BU2BFC,5.0,1
B004BRMV6O,5.0,1
B004BR3KSC,5.0,1
B004BQKQ8A,5.0,2
B004BQ4S8Y,5.0,1
B004BPFF00,5.0,1
B004BP03YI,5.0,1
B004BOMGD0,5.0,2
B004BO3I1Y,5.0,1
B004BN3AN6,5.0,3
B004BLYJ6A,5.0,1
B004BLRMP0,5.0,1
B004BLISHQ,5.0,1
B004BLIQDC,5.0,7
B004BDOTAE,5.0,1
B004BDOTA4,5.0,1
B004BDOT7C,5.0,1
B004BDOR8S,5.0,1
B004BCM3W6,5.0,1
B004AN44D2,5.0,1
B004AMBW1U,5.0,1
B004AM6SRI,5.0,1
B004AM6SQO,5.0,1
B004AAPKTW,5.0,1
B004AA0QO6,5.0,2
B004A91H5Y,5.0,1
B004A8W29K,5.0,1
B004A8SSDE,5.0,1
B004A8QKVG,5.0,1
B004A8PTAE,5.0,1
B004A8MA4W,5.0,1
B004A8GTVW,5.0,1
B004A80RS8,5.0,1
B004A7Z3BA,5.0,2
B004A7NR8G,5.0,1
B004A6W6LG,5.0,1
B004A2RKB6,5.0,1
B004A21W2E,5.0,1
B0049ZE9JA,5.0,2
B0049Z89MS,5.0,1
B0049YVF3E,5.0,1
B0049XV5LM,5.0,3
B0049XR5MK,5.0,1
B0049WDMBO,5.0,1
B0049WBZ1I,5.0,1
B0049W8M3C,5.0,1
B0049VR1KI,5.0,3
B0049VMMZ2,5.0,2
B004AB02IA,5.0,1
B004AB1OS2,5.0,1
B004AB35NY,5.0,1
B004AFUJZC,5.0,2
B004AM6E9U,5.0,1
B004AM6E8Q,5.0,1
B004AM5Z5O,5.0,2
B004ALYGI2,5.0,2
B004ALXSTU,5.0,2
B004ALUBKY,5.0,1
B004AL25IU,5.0,1
B004AJ7V7C,5.0,1
B004AH10K8,5.0,1
B004AGXHCI,5.0,1
B004AFZFF6,5.0,1
B004AFO03Y,5.0,1
B004AB3GJM,5.0,1
B004AFEYU8,5.0,2
B004AF9II6,5.0,1
B004ADFV5W,5.0,1
B004AD2EW0,5.0,1
B004ACBYIQ,5.0,1
B004AC52UC,5.0,1
B004ABO7QI,5.0,3
B004ABHKZ8,5.0,1
B004AB7WBU,5.0,1
B004AB715W,5.0,1
B004AB4Z10,5.0,2
B004C0EGEK,5.0,1
B004C35YQ6,5.0,1
B004E54LBQ,5.0,1
B004DCA8W6,5.0,1
B004DB85SQ,5.0,1
B004DB5LLK,5.0,3
B004DAN3GQ,5.0,1
B004DALW5K,5.0,2
B004D9Y4YM,5.0,1
B004D98WMW,5.0,1
B004D8GMO8,5.0,1
B004D7K5LA,5.0,1
B004D7CY4Q,5.0,2
B004D64YDG,5.0,1
B004D63A9U,5.0,1
B004D5RFCE,5.0,1
B004D3SKBQ,5.0,2
B004D3QOPA,5.0,1
B004D3PXBQ,5.0,1
B004D3824G,5.0,1
B004CZ49DI,5.0,1
B004CYZ7E4,5.0,1
B004CYE3QC,5.0,2
B004CWCYJW,5.0,1
B004CV7YQG,5.0,1
B004CUI0GU,5.0,1
B004CTXZYS,5.0,1
B004CTETJS,5.0,1
B004CTBYGE,5.0,1
B004DBIKOK,5.0,4
B004DEIBBY,5.0,1
B004C3AW40,5.0,9
B004DEKH84,5.0,1
B004E51ZLU,5.0,1
B004E4YGIA,5.0,1
B004E48D48,5.0,1
B004E2QAQ8,5.0,1
B004E2MLL6,5.0,1
B004E2FREY,5.0,1
B004E2F2GM,5.0,1
B004E2A31G,5.0,1
B004E1A8E4,5.0,1
B004E0ZKOI,5.0,1
B004E0KV3I,5.0,1
B004DZG58Y,5.0,1
B004DZDSYS,5.0,1
B004DYYM7Q,5.0,1
B004DXZ1MC,5.0,1
B004DW3YNQ,5.0,1
B004DUMQVY,5.0,2
B004DTNT3O,5.0,1
B004DR7YHI,5.0,1
B004DR2TDC,5.0,1
B004DOX70O,5.0,1
B004DNCUOE,5.0,1
B004DLIKUO,5.0,1
B004DHOHYQ,5.0,1
B004DEY7BC,5.0,1
B004CRSM4S,5.0,1
B004CRSM48,5.0,1
B004CRSLGW,5.0,1
B004CRP27I,5.0,1
B004C9XIJA,5.0,1
B004C9M7UG,5.0,4
B004C8K17I,5.0,1
B004C8I88W,5.0,2
B004C8BUAK,5.0,2
B004C7VEZ2,5.0,1
B004C5HM6Y,5.0,1
B004C53L1Y,5.0,1
B004C4ZVW2,5.0,3
B004C4ZRJY,5.0,1
B004C4ZP82,5.0,1
B004C4ZOBK,5.0,1
B004C4ZNNO,5.0,1
B004C4XMHS,5.0,1
B004C4WFRG,5.0,2
B004C4WF1C,5.0,1
B004C4U6MW,5.0,1
B004C4U5VE,5.0,1
B004C4U3VQ,5.0,1
B004C4U3KM,5.0,3
B004C4U1MM,5.0,1
B004C4SHQY,5.0,3
B004C4SEVC,5.0,1
B004C4SEH6,5.0,1
B004C3UIQC,5.0,1
B004CAGDSW,5.0,1
B004CAGDUA,5.0,2
B004CAJU8W,5.0,2
B004CLFOK4,5.0,1
B004CRJVX4,5.0,1
B004CRIG76,5.0,1
B004CQMXDA,5.0,1
B004COKSQG,5.0,1
B004COIBFG,5.0,1
B004COEND0,5.0,1
B004CN91Q0,5.0,1
B004CM7YBU,5.0,1
B004CLYOG4,5.0,1
B004CLYOFU,5.0,1
B004CLYM20,5.0,1
B004CL89D8,5.0,1
B004CBDY42,5.0,1
B004CJPS66,5.0,1
B004CJ8ZIO,5.0,3
B004CHSC02,5.0,1
B004CHS86K,5.0,1
B004CG11SS,5.0,1
B004CFZOFU,5.0,1
B004CFDJ2A,5.0,1
B004CFBV52,5.0,1
B004CETK8S,5.0,1
B004CEJTX4,5.0,1
B004CCYIHI,5.0,1
B00318CGA0,5.0,1
B00318CG8C,5.0,1
B004YVZEW0,5.0,1
B001JT0DBM,5.0,1
B001JQ6J86,5.0,1
B001JOO3VI,5.0,1
B001JOI2WO,5.0,1
B001JMRVVO,5.0,2
B001JKWPOO,5.0,1
B001JKNMBE,5.0,1
B001JKDHIM,5.0,1
B001JK6MPW,5.0,1
B001JJCI10,5.0,1
B001JIBOLQ,5.0,2
B001JI7OXI,5.0,1
B001JI735W,5.0,1
B001JHWMQ8,5.0,1
B001JHB386,5.0,1
B001JGMNZE,5.0,2
B001JG2VO2,5.0,2
B001JEQ154,5.0,1
B001JEPBTQ,5.0,1
B001JEOS4U,5.0,1
B001JE9G56,5.0,1
B001JE3P5S,5.0,1
B001JDYBQG,5.0,1
B001JDLMSG,5.0,1
B001JBH4N0,5.0,1
B001J8TBNO,5.0,1
B001JR3MIA,5.0,1
B001JT1KEG,5.0,2
B001J8BG64,5.0,2
B001JT1O8S,5.0,1
B001K2GQRI,5.0,2
B001K2F1QK,5.0,1
B001K2DCI4,5.0,1
B001K26D8K,5.0,1
B001JYVFLY,5.0,5
B001JYTM96,5.0,1
B001JYS0AI,5.0,2
B001JYRZ54,5.0,1
B001JYQ9WO,5.0,1
B001JYQ9TM,5.0,1
B001JUA0CI,5.0,1
B001JU2UN0,5.0,1
B001JTTVTW,5.0,1
B001JTTVT2,5.0,1
B001JTTVSI,5.0,1
B001JTQUYG,5.0,2
B001JTDHYM,5.0,1
B001JT5S7Q,5.0,1
B001JT5PH4,5.0,1
B001JT5P2O,5.0,1
B001JT5J1G,5.0,1
B001JT3J7W,5.0,1
B001JT346I,5.0,2
B001JT33F0,5.0,1
B001JT32LA,5.0,1
B001J8FQX8,5.0,2
B001J8BAYW,5.0,1
B001HRFINY,5.0,2
B001IH14FE,5.0,1
B001IF252C,5.0,2
B001IEXU68,5.0,5
B001IEXK8G,5.0,1
B001IDJ6S0,5.0,1
B001ICZ5M2,5.0,1
B001IB2120,5.0,1
B001IAWBIK,5.0,2
B001IAOI86,5.0,1
B001IANWCO,5.0,1
B001I70YRI,5.0,1
B001I5610E,5.0,1
B001I4HF8W,5.0,1
B001I467TU,5.0,1
B001I3X3HU,5.0,1
B001I25ZWM,5.0,1
B001I23XR6,5.0,1
B001I1GO1E,5.0,1
B001I185JS,5.0,1
B001I0YXPY,5.0,1
B001HXCOOO,5.0,1
B001HWTSYY,5.0,1
B001HTE414,5.0,1
B001HSXOZC,5.0,1
B001HS1JOA,5.0,1
B001HRUP3M,5.0,1
B001IG8YKI,5.0,1
B001IHYLTK,5.0,2
B001J6N11E,5.0,1
B001IJYLL6,5.0,1
B001J5C7OW,5.0,1
B001J4R7U2,5.0,1
B001J3U4LC,5.0,3
B001J2X4I8,5.0,1
B001J2KG52,5.0,1
B001IZZ35I,5.0,1
B001IZGZVO,5.0,1
B001IZ5O0M,5.0,1
B001IZ1KDC,5.0,1
B001IYQ8C6,5.0,2
B001IWOQHM,5.0,1
B001IWOBKE,5.0,1
B001IWOBEA,5.0,1
B001IWOB0Y,5.0,1
B001ISZT90,5.0,1
B001ISXXY8,5.0,1
B001ISK0DK,5.0,1
B001ISK0C6,5.0,1
B001IODR66,5.0,1
B001INJ1O4,5.0,1
B001IMS1NC,5.0,1
B001IMPVEE,5.0,3
B001IMN6Y6,5.0,1
B001IMJV0E,5.0,1
B001IKEX68,5.0,1
B001K2IJLO,5.0,1
B001K3AJRU,5.0,1
B001K3AJSO,5.0,1
B001LF40LI,5.0,2
B001LF3VTA,5.0,1
B001LET0S2,5.0,1
B001LDNU1Q,5.0,1
B001LDK410,5.0,1
B001LD8FUW,5.0,1
B001LD51H2,5.0,1
B001LB6PLU,5.0,1
B001L9DU88,5.0,2
B001L8JTTI,5.0,1
B001L7XAJ4,5.0,1
B001L7IVCK,5.0,1
B001L6OVZM,5.0,2
B001L6G326,5.0,2
B001L5U1FM,5.0,1
B001L5U16G,5.0,1
B001L5SN70,5.0,1
B001L5JJGO,5.0,1
B001L5GT7Q,5.0,1
B001L58QWM,5.0,1
B001L4QFM6,5.0,1
B001L4L7AQ,5.0,1
B001L4EXAW,5.0,1
B001L4A76G,5.0,4
B001L2B6MW,5.0,1
B001L1DJEG,5.0,1
B001LF40KE,5.0,1
B001LF40N6,5.0,1
B001K3ED1S,5.0,1
B001LF40WW,5.0,1
B001LZTYTG,5.0,1
B001LYWBOM,5.0,2
B001LXRKYE,5.0,1
B001LXMXU0,5.0,1
B001LUSJRO,5.0,1
B001LTZA7C,5.0,1
B001LSIILS,5.0,1
B001LRKB78,5.0,4
B001LQSFKY,5.0,4
B001LQG28G,5.0,1
B001LQ3B4O,5.0,1
B001LNJDQM,5.0,1
B001LKLL7E,5.0,1
B001LK6ZDY,5.0,1
B001LK6Y44,5.0,2
B001LK1ZP2,5.0,1
B001LJSRJK,5.0,1
B001LJOV40,5.0,1
B001LJO62W,5.0,1
B001LIHGFC,5.0,1
B001LGIMN4,5.0,1
B001LGBU4C,5.0,1
B001LG3YW8,5.0,1
B001LF413A,5.0,1
B001LF4130,5.0,1
B001L1DHHU,5.0,1
B001L1DH3E,5.0,1
B001L106VA,5.0,1
B001L0N1EA,5.0,1
B001KMXIKG,5.0,1
B001KMWOJ2,5.0,2
B001KMW3KC,5.0,1
B001KI04MK,5.0,1
B001KHCESS,5.0,2
B001KEQP18,5.0,1
B001KEBR0C,5.0,2
B001KC0818,5.0,1
B001KBZ3TG,5.0,1
B001KBZ3SC,5.0,5
B001KBZ3S2,5.0,2
B001KBZ3R8,5.0,1
B001KB6P16,5.0,1
B001K9Z6JK,5.0,1
B001K9I9IU,5.0,1
B001K9FSB6,5.0,1
B001K9BFB8,5.0,6
B001K9BF4K,5.0,1
B001K9BEZU,5.0,1
B001K9BEIW,5.0,2
B001K7I630,5.0,1
B001K7I62Q,5.0,2
B001K7I608,5.0,1
B001K7574Q,5.0,1
B001K56XW8,5.0,2
B001KN2ANG,5.0,1
B001KN8V2U,5.0,2
B001KOAW0I,5.0,1
B001KW07I2,5.0,1
B001KZH8KO,5.0,1
B001KZH6LA,5.0,1
B001KZH6KQ,5.0,1
B001KZGQZM,5.0,2
B001KZ6HQ0,5.0,1
B001KZ38WQ,5.0,1
B001KXQ6HM,5.0,1
B001KX8VES,5.0,2
B001KW22Z8,5.0,1
B001KW1VEQ,5.0,1
B001KW07IC,5.0,1
B001KW07HS,5.0,1
B001KOPGVI,5.0,1
B001KW064C,5.0,1
B001KUXMPE,5.0,1
B001KUV2BK,5.0,1
B001KUSZ10,5.0,1
B001KUL012,5.0,6
B001KUASU6,5.0,1
B001KT3KB6,5.0,1
B001KQ3A8M,5.0,1
B001KPX0A6,5.0,1
B001KP5QEO,5.0,1
B001KP3NZS,5.0,2
B001HRNZD4,5.0,1
B001HQB60E,5.0,1
B001SMOZPA,5.0,1
B001G91GLQ,5.0,1
B001G8A8AM,5.0,1
B001G7PMNQ,5.0,1
B001G7PMMW,5.0,1
B001G7PMMC,5.0,1
B001G7PMM2,5.0,2
B001G7PMLI,5.0,1
B001G7PMJK,5.0,1
B001G7PMJ0,5.0,1
B001G7PMGS,5.0,1
B001G7PMFY,5.0,2
B001G70M6S,5.0,3
B001G5ZTQS,5.0,2
B001G5ZJE0,5.0,1
B001G5MGXW,5.0,1
B001G54ILA,5.0,1
B001G4VSB4,5.0,1
B001G4QXTQ,5.0,1
B001G4QXN2,5.0,1
B001G4QXLE,5.0,4
B001G4PA36,5.0,1
B001G4PA2W,5.0,1
B001G4P9YG,5.0,1
B001G4NBTG,5.0,1
B001G4NBNC,5.0,2
B001G48SEY,5.0,1
B001G8DMBO,5.0,2
B001G9IP92,5.0,1
B001G403CE,5.0,4
B001G9TYHE,5.0,3
B001GER3TA,5.0,1
B001GENPBK,5.0,1
B001GECECQ,5.0,1
B001GDODNK,5.0,1
B001GD73X2,5.0,1
B001GCWDLU,5.0,1
B001GCVA2I,5.0,1
B001GCUXF8,5.0,1
B001GCUXE4,5.0,1
B001GCUVYG,5.0,1
B001GCUTE8,5.0,1
B001GCUOEI,5.0,1
B001GCUO8Y,5.0,2
B001GCUNNA,5.0,1
B001GCUN6M,5.0,1
B001GCUCAE,5.0,1
B001GCUC6S,5.0,2
B001GCTT7Q,5.0,3
B001GC2LWG,5.0,1
B001GBGPWY,5.0,1
B001GBDDJM,5.0,1
B001GAQ9UI,5.0,1
B001GAPHOC,5.0,2
B001GA7NNU,5.0,1
B001G9WAF2,5.0,1
B001G42EHQ,5.0,1
B001G1JUV2,5.0,1
B001HQA1FK,5.0,1
B001FO4QHI,5.0,6
B001FN3ZRQ,5.0,4
B001FN2PDG,5.0,1
B001FN14RE,5.0,5
B001FLG4NU,5.0,1
B001FL42M0,5.0,1
B001FFYVQS,5.0,1
B001FFRX7M,5.0,1
B001FEPYGK,5.0,1
B001FDWQBM,5.0,1
B001FD67TO,5.0,1
B001FBR9T8,5.0,1
B001FBJJQ4,5.0,2
B001FB5TZ4,5.0,1
B001FB56YS,5.0,3
B001FB568E,5.0,1
B001FB53O6,5.0,1
B001FA1SIM,5.0,1
B001FA1NVE,5.0,1
B001FA1NSC,5.0,1
B001FA1NFU,5.0,2
B001FA1NEG,5.0,2
B001FA1ND2,5.0,2
B001FA0BS0,5.0,1
B001FA0BQM,5.0,1
B001FA0BPS,5.0,1
B001FO0V2M,5.0,1
B001FOM1T8,5.0,2
B001G0MSSA,5.0,1
B001FOR1F2,5.0,1
B001G0MPBA,5.0,1
B001G0MP74,5.0,1
B001G0MERU,5.0,1
B001G0DPMI,5.0,2
B001G034Q0,5.0,1
B001FXZTIY,5.0,4
B001FXH8J2,5.0,1
B001FWYXEG,5.0,1
B001FWYU9E,5.0,1
B001FWYGJS,5.0,3
B001FWWAFU,5.0,1
B001FWH0A0,5.0,2
B001FWEH9C,5.0,2
B001FU9X0C,5.0,1
B001FT2508,5.0,1
B001FSKDWG,5.0,2
B001FSEXRC,5.0,1
B001FSBZNC,5.0,1
B001FS1Q1S,5.0,2
B001FRRD48,5.0,1
B001FRC3OS,5.0,1
B001FQQR6Y,5.0,1
B001FORHOW,5.0,1
B001FOREK4,5.0,2
B001FOR1G6,5.0,1
B001GF1M1E,5.0,1
B001GGAIG8,5.0,1
B001GGBGNM,5.0,1
B001HBIZ6C,5.0,2
B001HBIYJK,5.0,1
B001HBIYHC,5.0,1
B001HBIYG8,5.0,2
B001HBIYFO,5.0,4
B001HBIYEU,5.0,2
B001HBIV9S,5.0,1
B001HBIT7C,5.0,1
B001HBCXT2,5.0,1
B001HB9YXK,5.0,1
B001HB1Y3I,5.0,1
B001HAM7ZI,5.0,1
B001HA91NY,5.0,2
B001HA51Z6,5.0,1
B001H9O13K,5.0,1
B001H9AK0I,5.0,1
B001H98V90,5.0,1
B001H8ZPJK,5.0,1
B001H8ZH16,5.0,1
B001H8R4PS,5.0,1
B001H8DF0G,5.0,3
B001H7AFO6,5.0,1
B001H5SUSG,5.0,1
B001H5SUCW,5.0,1
B001H4ZILE,5.0,1
B001H4ZCS8,5.0,2
B001HBIZ3K,5.0,1
B001HBIZ8A,5.0,1
B001GGGBVE,5.0,1
B001HBIZPS,5.0,1
B001HOYZV8,5.0,1
B001HOSYO2,5.0,1
B001HOBRQ4,5.0,1
B001HNO3T8,5.0,1
B001HN6JK4,5.0,1
B001HN6CF6,5.0,1
B001HMG58G,5.0,1
B001HLFAD8,5.0,2
B001HLF2KO,5.0,1
B001HL2NJ2,5.0,1
B001HL0G46,5.0,2
B001HKLA60,5.0,1
B001HIWE2Q,5.0,1
B001HIT1RM,5.0,1
B001HHZ1S6,5.0,1
B001HH2WE2,5.0,1
B001HH2C4C,5.0,2
B001HEJ8GA,5.0,1
B001HCRPTO,5.0,1
B001HCQ1BC,5.0,1
B001HC6XMO,5.0,1
B001HBOJRQ,5.0,2
B001HBJ1JW,5.0,1
B001HBIZQW,5.0,1
B001HBIZQM,5.0,1
B001H4B0B6,5.0,1
B001H4B0AC,5.0,4
B001H318NC,5.0,1
B001H318M8,5.0,1
B001GQTUG2,5.0,1
B001GQ35NG,5.0,2
B001GPVGZ6,5.0,1
B001GOUY3C,5.0,1
B001GND6EW,5.0,3
B001GNC7ZG,5.0,1
B001GNC7Q0,5.0,2
B001GNC7PG,5.0,1
B001GNC7OW,5.0,2
B001GNBLTY,5.0,1
B001GN5OLK,5.0,1
B001GMXIBY,5.0,2
B001GKRM90,5.0,1
B001GKK14I,5.0,1
B001GKJ9EQ,5.0,1
B001GKAIFU,5.0,1
B001GJADP6,5.0,3
B001GIZ1PE,5.0,1
B001GIPSGQ,5.0,1
B001GIPRDA,5.0,1
B001GIPR5S,5.0,3
B001GIPMO4,5.0,1
B001GIOKPQ,5.0,1
B001GI39IK,5.0,1
B001GGWHTY,5.0,1
B001GR1C3A,5.0,2
B001GR8ENG,5.0,1
B001GS8G0Q,5.0,1
B001GW8CNI,5.0,1
B001H2VBD0,5.0,1
B001H1CD92,5.0,1
B001H0GI9Y,5.0,2
B001H0GEW0,5.0,2
B001GZ9E1O,5.0,1
B001GZ3G86,5.0,1
B001GXRWBA,5.0,1
B001GXR0UI,5.0,1
B001GXQOUU,5.0,1
B001GXJR4A,5.0,1
B001GXHYH2,5.0,1
B001GVIS5Q,5.0,1
B001GS8G1K,5.0,1
B001GVIMRU,5.0,1
B001GVIM9S,5.0,1
B001GUW2PY,5.0,1
B001GUU5XK,5.0,1
B001GUQ5S4,5.0,1
B001GUNJPG,5.0,1
B001GUNAGO,5.0,1
B001GTBFH6,5.0,1
B001GSZAF0,5.0,1
B001GSD5OI,5.0,1
B001GS8G24,5.0,2
B001M02TKG,5.0,1
B001M0JAVC,5.0,1
B001M0L52Y,5.0,1
B001QE03GK,5.0,1
B001QCFW22,5.0,1
B001QBJVFC,5.0,1
B001Q9TTE2,5.0,1
B001Q9ER62,5.0,1
B001Q9ER5S,5.0,1
B001Q6RUVO,5.0,1
B001Q5SMEE,5.0,1
B001Q5G6Z6,5.0,1
B001Q5DOJC,5.0,1
B001Q3M8S2,5.0,1
B001Q3M4KO,5.0,1
B001Q3M4IQ,5.0,1
B001Q3LU22,5.0,1
B001Q22CNE,5.0,1
B001PYDKWU,5.0,1
B001PY420O,5.0,1
B001PUA91Y,5.0,1
B001PS9UKW,5.0,6
B001PS9E5I,5.0,8
B001PQKY2M,5.0,2
B001PQJY9G,5.0,1
B001PQALNE,5.0,1
B001PPYIQ6,5.0,1
B001PPVXBO,5.0,1
B001PPTYYM,5.0,1
B001QD8PUM,5.0,1
B001QF99P0,5.0,1
B001PPQJVI,5.0,1
B001QFY2X4,5.0,1
B001QWQG22,5.0,1
B001QWLTYM,5.0,1
B001QWKDO4,5.0,1
B001QWCW48,5.0,1
B001QVZ8GS,5.0,1
B001QVQ7JU,5.0,1
B001QVLD8A,5.0,2
B001QV8BZS,5.0,1
B001QV2AKK,5.0,1
B001QSUI9I,5.0,1
B001QSD5GQ,5.0,1
B001QRZV5K,5.0,1
B001QRCZ7C,5.0,1
B001QR0420,5.0,1
B001QMRRZC,5.0,1
B001QMOEY4,5.0,1
B001QLFQOM,5.0,1
B001QLFNCC,5.0,1
B001QLEW5Q,5.0,1
B001QIRYPO,5.0,1
B001QGNX24,5.0,1
B001QFZMB0,5.0,1
B001QFZM6U,5.0,1
B001QFZM4W,5.0,1
B001QFZETA,5.0,1
B001PPQJWW,5.0,1
B001PPN2U4,5.0,1
B001M48VZ4,5.0,2
B001PH80PE,5.0,1
B001PEXNG8,5.0,1
B001PE5XAC,5.0,1
B001PCQTDO,5.0,1
B001PB7UVA,5.0,1
B001PA9GX6,5.0,1
B001P9XHHS,5.0,1
B001P9O858,5.0,1
B001P9KF14,5.0,1
B001P9HT3Q,5.0,1
B001P99T70,5.0,2
B001P95FZ0,5.0,1
B001P935EI,5.0,1
B001P8OO0I,5.0,1
B001P8B6P4,5.0,1
B001P83G3O,5.0,1
B001P83G2K,5.0,1
B001P817YY,5.0,1
B001P817YO,5.0,1
B001P80FGA,5.0,1
B001P80EZW,5.0,2
B001P764VQ,5.0,1
B001P75I18,5.0,1
B001P6IYBK,5.0,1
B001P695P4,5.0,1
B001P5OC6W,5.0,1
B001PGXKCS,5.0,1
B001PI09SE,5.0,2
B001PPGG2U,5.0,2
B001PI2ETG,5.0,1
B001POARIU,5.0,1
B001PNX3VO,5.0,1
B001PNT80O,5.0,2
B001PNNXGO,5.0,3
B001PNJM8C,5.0,2
B001PNIGZW,5.0,1
B001PNEB5G,5.0,1
B001PNB6QI,5.0,1
B001PNAQW8,5.0,1
B001PMUWQ4,5.0,1
B001PMTAFI,5.0,1
B001PMG1XW,5.0,2
B001PM2KXM,5.0,1
B001PLKOEA,5.0,1
B001PLIG68,5.0,3
B001PL951I,5.0,1
B001PL19QC,5.0,1
B001PKZLLC,5.0,1
B001PKUUJA,5.0,1
B001PKUUE0,5.0,1
B001PKUUBI,5.0,1
B001PKQVHK,5.0,1
B001PKAG0I,5.0,2
B001PIVO1U,5.0,1
B001PII7O2,5.0,2
B001QWRT3C,5.0,1
B001QWRU40,5.0,1
B001QWTTGC,5.0,1
B001S2PK54,5.0,2
B001S14DYO,5.0,1
B001S10DDO,5.0,2
B001S0NTVI,5.0,2
B001S0LUCI,5.0,4
B001S0LU7I,5.0,1
B001S0I1Z2,5.0,2
B001RYHZO2,5.0,1
B001RTS3OI,5.0,1
B001RS0CHK,5.0,1
B001RR4IJY,5.0,1
B001RQ2CXO,5.0,1
B001RQ0A92,5.0,1
B001RPJEYA,5.0,1
B001ROVLWY,5.0,1
B001ROVLWO,5.0,1
B001RNPD3I,5.0,1
B001RNPD2Y,5.0,1
B001RNPD2O,5.0,2
B001RNOHL2,5.0,1
B001RNOHDU,5.0,7
B001RNO91U,5.0,1
B001RNO8ZC,5.0,1
B001RNO8QG,5.0,1
B001RNNYKM,5.0,1
B001RNNYAM,5.0,1
B001S2HX3G,5.0,1
B001S2PK72,5.0,2
B001QWVZ8M,5.0,1
B001S2PVS0,5.0,1
B001SIGXHC,5.0,2
B001SH2BDI,5.0,2
B001SGZB7C,5.0,1
B001SERK1O,5.0,2
B001SERK14,5.0,3
B001SER4CY,5.0,1
B001SEQPIS,5.0,1
B001SEQPHE,5.0,2
B001SEB45M,5.0,1
B001SEARCS,5.0,1
B001SDU6HK,5.0,1
B001SCX4K2,5.0,1
B001SCN3DK,5.0,1
B001SAJ7ZA,5.0,1
B001SAEXHW,5.0,1
B001S8IB72,5.0,1
B001S59XBI,5.0,1
B001S4DOKK,5.0,1
B001S35COM,5.0,1
B001S2RD9A,5.0,1
B001S2R8E0,5.0,1
B001S2PZ5Y,5.0,1
B001S2PYSC,5.0,2
B001S2PYRI,5.0,2
B001S2PYQY,5.0,2
B001RNNY84,5.0,1
B001RNNX8U,5.0,1
B001RNNX8K,5.0,2
B001RNNX7G,5.0,1
B001R63YMM,5.0,1
B001R63P4O,5.0,1
B001R4KBZC,5.0,1
B001R4CJRU,5.0,1
B001R4CJNY,5.0,1
B001R4BTDA,5.0,1
B001R3M7XM,5.0,2
B001R1ZQKU,5.0,2
B001R1TXA4,5.0,1
B001R1T962,5.0,1
B001R0LMMM,5.0,2
B001R0EVMA,5.0,3
B001QYPK1S,5.0,2
B001QYI1DW,5.0,1
B001QY6UXA,5.0,1
B001QXDSP4,5.0,1
B001QXDSOK,5.0,1
B001QXDSMM,5.0,1
B001QXDMVY,5.0,1
B001QWZ5NI,5.0,1
B001QWZ11O,5.0,1
B001QWYNFY,5.0,1
B001QWX0YO,5.0,1
B001QWWZYK,5.0,1
B001QWW2NY,5.0,1
B001R6NGG6,5.0,1
B001R84DIY,5.0,1
B001R95J2C,5.0,1
B001RCTATM,5.0,3
B001RNGEV8,5.0,1
B001RMG62Q,5.0,1
B001RMAWEY,5.0,1
B001RK2ZBO,5.0,1
B001RJMN5S,5.0,1
B001RJH7VI,5.0,1
B001RIYOL0,5.0,1
B001RIW17O,5.0,2
B001RHJ60K,5.0,6
B001RH82ZU,5.0,1
B001RF9PEE,5.0,1
B001RCTA8I,5.0,6
B001RB1U14,5.0,1
B001RCMEEA,5.0,1
